url,source,title,datetime,category,text
https://www.rbc.ru/finances/03/12/2025/692f23db9a794755e4626fea,РБК,В ВТБ назвали снижение ставки ЦБ в декабре «новогодним подарком»,03-12-2025,Финансы,"
Снижение ключевой ставки на ближайшем декабрьском заседании совета директоров Банка России будет «новогодним подарком» россиянам, это не базовый сценарий, заявил в интервью Радио РБК первый зампред ВТБ Дмитрий Пьянов на форуме ВТБ «Россия зовет!»
«В принципе, возможны два исхода, для денежно-кредитной политики они равнозначно мягкие или крепкие — как угодно можно посмотреть. Первый — оставление ставки 16,5% неизменной с аргументацией, что нас ожидает турбулентный первый квартал из-за повышения НДС, который неизбежно в течение нескольких месяцев переставит цены вверх на некоторые продукты и услуги в индексе потребительских цен и скорректирует инфляционные ожидания. Это первый сценарий, для нас он является базовым. Возможен «новогодний подарок» россиянам — символическое снижение [ставки] с 16,5 до 16%. Можно кинуть монетку, ни у кого нет разумного набора данных, чтобы склониться в то или иное решение», — сказал топ-менеджер.
Он напомнил, что среднесрочный прогноз Банка России предполагает среднюю ключевую ставку на 2026 год в диапазоне 13–15%.
«Наш внутренний прогноз предполагает: 16,5% — вход в 2026 год, 13% — выход с движением средней ключевой ближе к верхней границе этого диапазона», — сказал Пьянов.
По его словам, «наибольший консерватизм» ЦБ в возможном смягчении денежно-кредитной политики будет проявляться в первом квартале. Это связано с сочетанием двух факторов — повышением НДС с начала года и переносом этой налоговой нагрузки в цены, а также с прогнозируемым ослаблением рубля. Согласно ожиданиямэкспертов, в начале 2026 года поддержку национальной валюте перестанут оказывать операции Банка России на внутреннем валютном рынке — ЦБ почти вдвое сократит продажи валюты, которые происходят для зеркалирования операций Минфина в рамка бюджетного правила.
Полную версию интервью Пьянова смотрите на телеканале РБК 3 декабря."
https://www.rbc.ru/finances/03/12/2025/692f7d419a79479ac9e2ce63,РБК,IPI Partners оштрафовали на $11 млн по подозрению в инвестициях Керимова,05-12-2025,Финансы,"Базирующуюся в Чикаго частную инвестиционную компанию IPI Partners оштрафовали на $11,485 млн из-за инвестиций российского миллиардера Сулеймана Керимова, сообщило управление по контролю за иностранными активами Минфина США (OFAC), передаетBloomberg.
По данным ведомства, компания нарушила санкционный режим в отношении Керимова, включенного в SDN List в апреле 2018 года.
В 2017-м и 2018 годам IPI Partners заключила соглашение с группой Heritage Trust о привлечении инвестиций в дата центры. В Минфине США полагают, что Heritage Trust связан с семьей Керимова. Инвестиции осуществляла дочерняя компания Heritage Trust - Definition Services Inc. В ведомстве полагают, что компания получала комиссии за управление уже после введения санкций против Керимова.
Bloomberg узнал, что российские миллиардеры стали еще богачеЭкономика
Керимов занимает 13-е место в списке богатейших россиян, его состояние оценивается в $10 млрд,согласно индексу миллиардеровBloomberg.
С 2008 года он является сенатором от Дагестана. После начала военной операции на Украине попал под санкции ЕС, Канады, Великобритании, Австралии, Канады, Швейцарии, Японии, Украины и Новой Зеландии. Россия считает ограничения западных стран незаконными и требует их отменить.
Bloombergсо ссылкой на четыре источника в январе писал, что Керимов владелдолей в американской компании SpaceXИлона Маска через трастовый фонд Heritage Trust в штате Делавэр.
По словам собеседников агентства, Керимов получил долю в SpaceX в 2017 году, изначально она составляла около 1%. Спустя год он попал под санкции Минфина США за «зловещую деятельность России по всему миру». Действия министерства были направлены на то, чтобы заблокировать его активы и помешать вести бизнес с американскими компаниями.
Минфин США заявил о блокировке активов «связанного с Керимовым» траста на $1 млрд в июне 2022 года. После блокировки Heritage Trust власти США продолжают выявлять все больше американских компаний, в которые инвестировал траст, сказал тогда источникBloomberg.
Читайте РБК вTelegram."
https://www.rbc.ru/finances/03/12/2025/692f3bdf9a79478cf340f279,РБК,Силуанов заявил о «полном меню» инвестора после размещения ОФЗ в юанях,03-12-2025,Финансы,"
У инвесторов есть «полное меню» — вкладываться в рубль или в юани, заявил в интервью Радио РБК в рамках форума ВТБ «Россия зовет!» министр финансов Антон Силуанов, комментируя размещение двух выпусков дебютных облигаций федерального займа (ОФЗ) с постоянным купонным доходом, номинированным в китайской валюте.
«Если кто-то хочет захеджировать инвестиции в валюте, может это сделать», — сказал он.
Полностью интервью с Антоном Силуановым выйдет 3 декабря на Радио и телеканале РБК.
По его словам, спрос при размещении превзошел ожидания Минфина. «Мы видели интерес к юаневым бумагам и даже большой интерес был к бумагам три с небольшим года. У нас было два выпуска: три и семь с половиной лет, поэтому короткие выпуски пользовались особым спросом. Поэтому мы приняли решение цену отсечения даже чуть понизить в сравнении с первоначальными нашими ориентирами», — объяснил министр.
Силуанов прокомментировал идею первого зампреда ВТБ про курс рубляЭкономика
Минфинпривлек20 млрд юаней при размещении двух выпусков ОФЗ в китайской валюте. Большую часть объема новых ОФЗ выкупили институциональные инвесторы, на розничных пришлась доля 15,9%.
В процессе сбора книги заявок ставки купонов удалось снизить от первоначальных предельных ориентиров на 50 б.п. для обоих выпусков, подчеркнули в пресс-службе Минфина.
Читайте РБК вTelegram."
https://www.rbc.ru/rbcfreenews/692f17f49a7947f8381559b7,РБК,Костин спрогнозировал курс доллара к рублю на 2026 год,02-12-2025,Финансы,"В 2026 году доллар может стоить больше 90 руб. Такой прогноз дал глава ВТБ Андрей Костин в интервью телеканалу «Россия 1» во время форума ВТБ «Россия зовет!».
Он перечислил некоторые факторы, способствующие ослаблению рубля до уровня выше 90 за доллар. Среди них — снижение объемов внебюджетной продажи валюты ЦБ и сокращение доходов бюджета из-за падения цен на нефть. При этом он отметил, что такое умеренное ослабление будет полезно для экспортеров и госбюджета.
Костин поддержал призыв признать проблему «ненастоящего» курса рубляФинансы
Ранее Костин заявил в интервьюReuters, что укрепление рубля связано прежде всего с низким импортом, а нынешний курс не устраивает ни бюджет, ни российских экспортеров.
Первый заместитель председателя ВТБ Дмитрий Пьянов предложил ввести плавающий валютный коридор как замену механизма плавающего валютного курса рубля.
ЦБ отказался от режима валютного коридора для рубля осенью 2014 года и объявил о переходе к режиму плавающего валютного курса. Это означает, что курс рубля не является фиксированным и какие-либо цели по уровню курса или темпам его изменения не устанавливаются.
Валютный коридор — один из методов контроля над курсом национальной валюты, заключающийся в определении ЦБ верхнего и нижнего его пределов. Эти пределы регулятор официально называет и не дает колебаниям курса выходить за них путем проведения валютных интервенций.
Центральный банк накануне впервые с 17 июля установил 1 декабря курс доллара СШАниже 78 руб. На 3 декабря официальный курс доллара СШАопустилсядо минимума с мая 2023 года: регулятор зафиксировал официальный курс американской валюты на уровне 77,4631 руб., евро — 89,8514 руб. и юаня — 10,9251 руб.
Экономист Михаил Задорнов, ранее возглавлявший ВТБ24 и «Открытие», спрогнозировал негативный эффект на курс рубля отновых санкцийпротив «Роснефти» и ЛУКОЙЛа. По его оценке, влияние проявится к началу 2026 года и может ослабить рубль на 7–10%.
Ранее, в конце октября, председатель Центробанка Эльвира Набиуллина отметила, что существенного переукрепления рубляне наблюдается.
Читайте РБК вTelegram."
https://www.rbc.ru/finances/02/12/2025/692f10059a7947302e234495,РБК,Первый зампред ВТБ объяснил смысл «Инфляции в искусительных одеждах»,02-12-2025,Финансы,"
Первый зампред ВТБ Дмитрий Пьянов в эфире Радио РБК рассказал детали создания пьесы «Инфляция, или Сон в зимнюю ночь», написанной банком к 16-му инвестиционному форуму ВТБ «Россия зовет!». По его словам, инфляция в произведении описана под влиянием образа «падшего ангела».
«Когда мы дизайнили основных героев этой пьесы, большой спор внутри был, кто такая инфляция. Если инфляция — живое существо, то кто она? И были тоже версии, что инфляция как татаро-монголы, как саранча, которые завоевывают страны и континенты. Я в конце концов решил, что это падший ангел, бывшая добродетель, который где-то вот находится между справедливостью и умеренностью», — рассказал банкир.
Первый зампред ВТБ написал о безумных качелях рубля и пакте ЦБ с властямиФинансы

«Очень важным для раскрытия этого героя является элемент этой пьесы, который начинается со слов: «Входит Инфляция в одеждах, что когда-то были светлые, а ныне темные и искусительные». То есть светлые одежды — образ добродетелей, темные — падшего ангела. Искусительные одежды свидетельствуют о том, что одно из свойств инфляции — это искушение, потому что инфляция выгодна правителям. За счет инфляции правители, по сути, скрытым налогом могут финансировать свои источники бюджета», — объяснил Пьянов.
Среди реплик Инфляции в пьесе есть такая: «О, как мне нравится сей спор, в котором весь мой нрав соединится / Я диким ангелом хожу в усталый двор, где каждый приручить меня стремится». Пьянов объяснил, что в этом четверостишии авторы пытались подчеркнуть, что инфляция питается «раздором».
«По сути, она говорит: «Я дикий ангел». То есть «я дикий — меня очень сложно приручить». «Где каждый приручить меня стремится» — в этой фразе мы хотели подчеркнуть, что мир только учится ее приручать, не всем это удается, и необходимым и достаточным условием для приручения является консенсус, согласие, отсутствие раздора между различными ветвями власти», — рассказал первый зампред ВТБ.
Бюджетная драма: либо рост инфляции, либо сокращение расходовРадио
В июне 2025 года ВТБподготовилк Петербургскому международному экономическому форуму стихотворный манифест, написанный от имени «работающего рубля». А в декабре 2024-го Пьяновнаписал«письмо Деду Морозу и Снегурочке от мальчика Димы из синей группы детсада»."
https://www.rbc.ru/finances/02/12/2025/692eda2e9a794709dbdb3a90,РБК,"О ставке, рубле, налогах и госдолге. Главное с форума «Россия зовет!»",02-12-2025,Финансы,"
Председатель Банка России Эльвира Набиуллина
«Я бы не стала сводить интересы бизнеса только к ключевой ставке, к процентным платежам. Они действительно существенны, но не надо умалять роль низкой инфляции. Мы много встречаемся с компаниями, в том числе в регионах, и если компания не сильно закредитована, если это не монополия, которая легко может переносить операционные издержки в цены, то большинство компаний говорят о том, что очень сильно растут все операционные издержки. Надо, чтобы бизнес почувствовал преимущество и низкой инфляции, низкого темпа роста любых издержек и низких процентных ставок».
«На мой взгляд, они [инвестиции] в этом году будут выше, чем в прошлом году. Да, некоторые компании сокращают свои инвестиционные планы. Вообще, процессы очень неравномерные в экономике, это отражает структурную перестройку экономики. Но основное, на мой взгляд, это как раз необходимость роста производительности труда, роста потенциала. И очень важно здесь концентрировать ресурсы поддержки — а их правительство очень активно использует — не на поддержку низкорентабельных, низкоэффективных производств, которые попали в сложную ситуацию, а действительно на поддержку того, что дает прирост потенциала [экономики]».

Председатель правления ВТБ Андрей Костин
«Что касается ставки, конечно, лучше иметь такую ставку, когда любой может прийти и взять [кредит], а не только тот, кто прорвался в правительство, получает деньги из ФНБ (Фонда национального благосостояния. —РБК) или какие-то субсидии. Конечно, инфляция — это большое зло, ставка в нынешней ситуации — это одно из средств борьбы с ней, наверное, главное, пожалуй, единственное на сегодня. Хотя, наверное, реформы в экономике тоже неплохо было бы провести, чтобы способствовать этому. Поэтому выживаем пока при этой ставке. Да, все жалуются — все ругаются «очень тяжело у нас» — Эльвире Сахипзадовне (Набиуллиной. —РБК), потому что все недовольны ею. Поэтому я ее поддерживаю — пусть держится до последнего».

Заместитель главы администрации президента Максим Орешкин
«У нас работает бюджетное правило. Нефть падает [в цене], это не так сильно уже влияет с точки зрения потоков на валютный рынок. Ненефтегазовый экспорт после провала серьезного [2022 года] показывает положительную динамику, поэтому здесь потоки валюты на рынок увеличиваются. У нас появилась новая статья экспорта — статья экспорта, которую мы не очень хорошо оцениваем. Это майнинг криптовалюты. Это уже значительные суммы, которые, по сути, скрытый экспорт — можно же криптовалютой оплатить сейчас импорт, это то предложение, которое тоже влияет на валютный рынок. Это то, что нам нужно тоже учитывать в платежном балансе».
«Вот правительство, с одной стороны, принимает большое количество решений, ограничивающих импорт, а потом начинает критиковать курс. <…> Но у любого решения всегда есть косвенные эффекты. Приняли решение по повышению утильсбора — у нас импорт автомобилей серьезно упал. Объем потребности в валюте в этом направлении снизился. Значит, более крепкий рубль относительно базового сценария. Не только автомобили, но и целый ряд отраслей, которые сопряжены с принятием определенных решений, которые ведут как раз к тому, что спрос на валюту падает».
«Или, например, абсолютно правильные, объективные процессы обеления экономики, борьба с серым импортом. Надо понимать, что одно из косвенных последствий этих действий — это не только увеличение налоговых поступлений и выравнивание конкурентных условий в экономике, но и снижение спроса на валюту и укрепление курса».
«У нас одна из больших историй с 2022 года была про замещение внешнего долга внутренним, с двойным эффектом на ослабление рубля. То есть, с одной стороны, у нас покупалась иностранная валюта для того, чтобы погашать долги, с другой — это финансировалось банковским кредитованием, что увеличивало еще в целом спрос и давало вторичный эффект с точки зрения валютного курса. У нас этот процесс закончился. Все долги основные, которые у нас были, за последние три года оказались выгашенными. И спрос на валюту с этой стороны серьезно снизился».

Глава Минэкономразвития Максим Решетников
«Боялся, что все сведется к тому, есть рецессия в экономике или нет и какие цифры. Но если мы говорим о стратегии, то мне кажется, у нас вот есть несколько вызовов, которые мы должны, так сказать, обыграть или обговорить. Один из них — это крепкий курс рубля. <…> Когда мы посмотрели наши крупнейшие проекты, которые мы сейчас кредитуем, <…> объем экспорта, который по ним пойдет в ближайшее время, по оценкам, от $50 млрд до $70 млрд дополнительно в год. И мы должны понимать, что мы будем делать с нашим торговым балансом, когда у нас и так плюс $120 млрд торгового баланса, и еще вот эти дополнительные экспортные возможности пойдут. <…> Для нас это гигантский вызов, потому что возможности по оттоку капитала, которые даже были последние три года, их [теперь] нет. Мы уполовинили, даже больше, наш внешний долг, в том числе и коммерческий, и у нас действительно есть большой вопрос по импорту, учитывая то, что мы во многих отраслях объявили стратегию импортозамещения».
«Мы понимаем, что стратегический выход только один. Стратегически наш курс будет существенно крепче, чем нам казалось еще, может быть, год или два назад. Мы его уже достаточно сильно укрепили в нашем последнем прогнозе, но, по всей видимости, в апреле мы еще вернемся к этому вопросу. <…> Так или иначе нам придется, ну, как-то, как-то жить в этой реальности».

Максим Орешкин
«Одна из самых важных историй — разобраться, а что нам с импортом делать. Мы все хотим экспортировать, но никто не хочет импортировать, но так не бывает — экспорта без импорта не бывает. Президент, когда выступал на Питерском экономическом форуме, сказал, что здесь — и этим сейчас правительство занимается — нам нужна новая политика, мы должны определить те зоны импорта, которые мы будем серьезно наращивать. Потому что трудоинтенсивный импорт нам будет позволять высвобождать дефицитные трудовые ресурсы в экономике, совсем высокотехнологичный импорт будет позволять делать где-то модернизацию предприятий, где-то закрывать те «гэпы», которые у нас еще есть, и здесь мы должны идти на попытку стимулирования импорта. <…> Но если правительство считает, что для каких-то целей развития нужен более слабый рубль, должна идти агрессивная политика наращивания импорта в каких-то определенных сегментах. Пока я этого от правительства не вижу».

Глава Минфина Антон Силуанов
«Мы стояли перед выбором простым. Нам нужны ресурсы в бюджете, что делать: изымать деньги из экономики аккуратно или увеличить заимствования. Долго обсуждали с Министерством экономики, с Центральным банком. Просчитывая различные модели, пришли к выводу, что если мы будем увеличивать долг — кстати, он небольшой, 15% ВВП, но процентные расходы большие в бюджете — 7% от всего объема бюджетных программ, а раньше было 3%... <…> Если будем дальше наращивать долг, то будем больше изымать деньги из экономики, получая кредиты со стороны коммерческих банков, [но] опять эти деньги попадут в коммерческие банки, опять будут работать на увеличение денежного предложения. Если ты забираешь деньги из экономики через налоги, такого предложения не возникает».
«Соответственно, мы рассматривали два варианта развития событий. Увеличение долга — это давление на инфляцию, высокие ставки для экономики, и рост экономики будет в среднесрочной перспективе менее высокими темпами, чем если мы изымем деньги из экономики через налог. В условиях жесткой ДКП (денежно-кредитной политики), уверен, мы не заметим это изменение налогов (повышение НДС с 20 до 22% с 2026 года. —РБК). Если посмотреть по 2018–2019 годам, когда мы вводили изменения (повышали НДС с 18 до 20%. —РБК), часть НДС перешла в цены уже в декабре».
«Поэтому, если говорить о среднесрочном взгляде, изъятие из экономики через налог лучше для ставок, для инфляции, для экономики. А увеличение долговой нагрузки хуже для бюджета, поскольку снижает маневр ресурсами, для инфляции и в конечном счете для экономики».

Андрей Костин
«Взять в долг внешний, я думаю, Антон Германович [Силуанов] даже не против бы взять. Но по нынешним ставкам брать, конечно, неправильно, я с ним согласен — слишком дорого. А когда ставка будет 6–7%, я думаю, Антон Германович затоварится, госдолг резко вырастет».

Максим Орешкин
«Понятно, что механизмы существуют — так, чтобы долг нарастить, но процентов не платить. То есть, используя средства населения, используя средства, которые накапливаются в фондах, через долговые механизмы использовать как инструмент структурного изменения экономики. Чтобы, не нарушая права или не увеличивая сильно риски для долгосрочных финансовых сбережений, направлять их на перспективные направления. И здесь сильный баланс государства может определенную роль сыграть. Тут очень тонкий момент, надо смотреть, но на самом деле это тот инструмент, который благодаря низкому долгу у государства есть и который не потребует выплаты процентов».

Антон Силуанов
«[Главное, чтобы не подумали, что] проценты платят только трусы. Мы будем платить в любом случае. Чтобы проценты были низкими, нам нужно как раз достаточно жесткую бюджетную политику проводить»."
https://www.rbc.ru/finances/02/12/2025/692edbfd9a79470f7fa5f913,РБК,Орешкин назвал «скрытые» факторы влияния на рубль,02-12-2025,Финансы,
https://www.rbc.ru/rbcfreenews/692ed3c69a7947024aa5bc99,РБК,"Набиуллина объяснила, как дешевые деньги приводят к росту цен",02-12-2025,Финансы,"Получение дешевых денег большим количеством предприятий одновременно приведет не к росту производства, а конкуренции за ресурсы, в том числе за рабочую силу, а итогом этой «гонки» станет рост цен.
Об этом на макроэкономической сессии форума ВТБ «Россия зовет!» заявила глава Центробанка Эльвира Набиуллина. РБК вел трансляцию.
«Если такое дешевое финансирование получает сразу много предприятий, то при переходе к макроэкономической логике повседневная интуиция может дать осечку», — сказала она.
Набиуллина пояснила, что дешевые финансы дают рост производительности только при наличии свободных физических ресурсов, в первую очередь рабочей силы. А если их нет, то появление дешевых денег у большого количества предприятий одновременно приведет к конкуренции за ресурсы и росту цен на них.
«За счет этих ресурсов будет переманивание, перераспределение физических ресурсов с одного предприятия на другое», — сказала Набиуллина.
Набиуллина предложила не сводить интересы бизнеса лишь к ключевой ставкеЭкономика
Она привела в пример закупку станков. При одновременном спросе многих игроков на них результатом станет рост цен на станки, а не увеличение производства.
Набиуллина заявила, что нельзя объяснять все сложности в работе бизнеса лишь уровнем ключевой ставки.
«Я бы при этом не стала сводить интересы бизнеса только к ключевой ставке, к процентным платежам. Они действительно существенны, но не надо умалять роль низкой инфляции», — сказала она.
В конце октября глава ЦБ рассказала, что рост зарплат в России происходит быстрее роста производительности труда, «толкая инфляцию вверх». Это, по словам Набиуллиной, связано с конкуренцией предприятий за работников.
Читайте РБК вTelegram."
https://www.rbc.ru/finances/02/12/2025/692ec4569a79474761babbbb,РБК,Костин поддержал призыв признать проблему «ненастоящего» курса рубля,02-12-2025,Финансы,"Президент-председатель правления ВТБ Андрей Костин заявил, что поддерживает необходимость признать проблему курсообразования рубля, внимание на которую ранее обратил первый зампред ВТБ Дмитрий Пьянов. Свое мнение он озвучил на пресс-конференции в кулуарах форума «Россия зовет!», передает корреспондент РБК.
В преддверии форума Пьянов подготовил пьесу «Инфляция, или Сон в зимнюю ночь», в которой для изменения курса рубля использовал метафору «безумные качели». «Мы имеем сейчас огромную проблему по объяснению нашим китайским партнерам, как формируется курс рубля к юаню, и почему, например, аномалии возникают, когда основные наши нефтяные компании попадают под санкции, но нет никакого влияния на курс рубля», — сказал Пьянов на пресс-конференции.

«Это очень сложно объяснить нашим внешнеэкономическим партнерам. У меня нет желания предложить какое-то решение сейчас. Самое важное — это признать эту проблему и начать это обсуждение», — пояснил первый зампред.
«Я послушал, я поддерживаю. В прозе», — сказал Костин.
Вкомментарии к пьесеПьянов указал, что все внешние торговые партнеры России: Залив, Китай, Индия — имеют или фиксированный валютный курс, или валютный курс с «сильным подруливанием». По его мнению, актуальные в прошлом методики формирования курса рубля уже не работают, в результате чего публикуемый регулятором курс воспринимается как «ненастоящий». В качестве возможной альтернативы первый зампред ВТБ предложил использовать «плавающий валютный коридор».
Валютный коридор — один из методов контроля за курсом национальной валюты, заключающийся в определении ЦБ верхнего и нижнего его пределов. Эти пределы регулятор официально называет и не дает колебаниям курса выходить за них путем проведения валютных интервенций.
Банк России перешел к режиму плавающего валютного курса в 2014 году, отказавшись от валютного коридора для рубля. Изначально официальные курсы доллара и евро к рублю определялись на основе валютных торгов на Мосбирже. Однако в июне 2024 года, когда площадкаоказалась под санкциями, биржевые торги долларом и евро были отменены. С тех пор регулятор устанавливает официальные курсы рубля к этим валютам на основе отчетности кредитных организаций о результатах заключенных межбанковских конверсионных операций на внебиржевом валютном рынке. При этом официальный курс рубля к юаню продолжает устанавливаться на основе данных биржевых торгов.
Читайте РБК вTelegram."
https://www.rbc.ru/finances/02/12/2025/692eb9669a7947b11ab8861d,РБК,Бывший зампред ЦБ оценил идею создания в России валютного коридора,02-12-2025,Финансы,"
Укрепление курса рубля может «раздражать», но возвращение к режиму валютного коридора вряд ли поможет исправить ситуацию, заявил бывший зампред Банка России Олег Вьюгин в эфире Радио РБК.
Механизм установления курса, который сейчас применяет Центробанк, «самый обычный» и формируется на основе межбанковских сделок с валютой, в основном с юанем, пояснил Вьюгин. «То, что укрепление рубля раздражает, это да. Но вряд ли можно ситуацию исправить плавающим коридором, потому что, по сути, если мы хотим более слабый рубль, надо, чтобы Центробанк покупал валюту. А это инфляционный фактор», — сказал он.
Валютный коридор — один из методов контроля за курсом национальной валюты, заключающийся в определении ЦБ верхнего и нижнего его пределов. Эти пределы регулятор официально называет и не дает колебаниям курса выходить за них путем проведения валютных интервенций.
Вьюгин отметил, что прогнозировать дальнейшее изменение курса сложно, но с учетом проводимой властями денежно-кредитной политики «рубль будет достаточно крепким». «Если Центральный банк когда-то снизит ставку, хотя бы она будет 10% или меньше, и если будет оживление в российской экономике, то, поверьте, рубль не будет таким сильным, он будет ослабевать», — сказал он.
Первый зампред ВТБ предложил альтернативу плавающему курсу рубляФинансы
С инициативой внедрения «плавающего валютного коридора» ранее выступил первый зампред ВТБ Дмитрий Пьянов. Поего мнению, актуальные в прошлом методики формирования курса рубля уже не работают, в результате чего публикуемый регулятором курс воспринимается как «ненастоящий». Пьянов призвал признать наличие проблемы курсообразования рубля и задуматься об альтернативных подходах.
Банк России отказался от режима валютного коридора для рубля осенью 2014 года и объявил о переходе к режиму плавающего валютного курса. Изначально официальные курсы доллара и евро к рублю определялись на основе валютных торгов на Мосбирже. Однако в июне 2024 года биржевые торги долларом и евро были отменены из-за санкций. С того момента регулятор устанавливает официальные курсы рубля к этим валютам на основе данных отчетности кредитных организаций по результатам заключенных межбанковских конверсионных операций на внебиржевом валютном рынке.
Читайте РБК вTelegram."
